y,n,p,m,log_n,r_2y_minus_log_n,K_center,K_tail_low,K_tail_high,term_center,term_tail_low,term_tail_high
2.00000000000000000000E+0,59,59,1,4.077537443905719450616050373720E+0,-7.753744390571945061605037371970E-2,9.533737431550078271924214124576E-1,9.533559428825127770484849836670E-1,9.533915421168687126220444971642E-1,5.060986034316290557077173895414E-1,5.060891541541393749319197489673E-1,5.061080520133683813535364676346E-1
2.00000000000000000000E+0,61,61,1,4.110873864173311248751389103426E+0,-1.108738641733112487513891034256E-1,9.075351775114673159743572150825E-1,9.075112098760229843266132065460E-1,9.075591442919788033598839926569E-1,4.776752084582611346178285894217E-1,4.776625932500126608935239903882E-1,4.776878232165212941474378986509E-1
2.00000000000000000000E+0,64,2,6,4.158883083359671856503392728749E+0,-1.588830833596718565033927287491E-1,8.209298278883602954449766079940E-1,8.208991911772293443197985009355E-1,8.209604644379229915060622497115E-1,7.112814945479726251230442472393E-2,7.112549498605450647907582738736E-2,7.113080390954119598732479728747E-2
2.00000000000000000000E+0,67,67,1,4.204692619390966059670071996364E+0,-2.046926193909660596700719963637E-1,7.225421145315816934682657403347E-1,7.225075994248600401073384466171E-1,7.225766300794906840280385057342E-1,3.711590179240505648268714959321E-1,3.711412880328003396914797044758E-1,3.711767480419320900649689639129E-1
2.00000000000000000000E+0,71,71,1,4.262679877041315421329454532513E+0,-2.626798770413154213294545325130E-1,5.870164052666166447177357142848E-1,5.869801373710450506740586373552E-1,5.870526742060168116217070291407E-1,2.969639854004010070436201154245E-1,2.969456379424519666173217140769E-1,2.969823333864093832743692094189E-1
2.00000000000000000000E+0,73,73,1,4.290459441148391129092108857439E+0,-2.904594411483911290921088574385E-1,5.211006770806739364414834049182E-1,5.210646361312845294509508238564E-1,5.211367192925401385503756787114E-1,2.616760697225684817472642612617E-1,2.616579713887913602836974665106E-1,2.616941686903113230660984576748E-1
2.00000000000000000000E+0,79,79,1,4.369447852467021494172945541481E+0,-3.694478524670214941729455414814E-1,3.422376361104669575434997933620E-1,3.422052629912242389467164808850E-1,3.422700109621400670876520865029E-1,1.682444638275483547695624545718E-1,1.682285491603267215717580450909E-1,1.682603793464350051643920091773E-1
2.00000000000000000000E+0,81,3,4,4.394449154672438765580980947690E+0,-3.944491546724387655809809476901E-1,2.907649627784873938304464094593E-1,2.907345684298768816264007439178E-1,2.907953589865656067849183198800E-1,3.549310680250797360730099941101E-2,3.548939662418691014150001493473E-2,3.549681720781060000930792672837E-2
2.00000000000000000000E+0,83,83,1,4.418840607796597923475472223291E+0,-4.188406077965979234754722232914E-1,2.439486840380023430127643693170E-1,2.439205580958089614146643682155E-1,2.439768119507410546060542613164E-1,1.183226178953071623216123007543E-1,1.183089759479270544531234033133E-1,1.183362607984623875917639145742E-1
2.00000000000000000000E+0,89,89,1,4.488636369732139838317815540670E+0,-4.886363697321398383178155406698E-1,1.327084842802394001695564143380E-1,1.326882357077465503496138722678E-1,1.327287349549281699717292414423E-1,6.314196740209618344219823771817E-2,6.313233324259826744078071185199E-2,6.315160256180736366897166704331E-2
2.00000000000000000000E+0,97,97,1,4.574710978503382822116721621704E+0,-5.747109785033828221167216217040E-1,4.747062209601144199401479357901E-2,4.746037022237564365554415199644E-2,4.748087562194477983200170819160E-2,2.204970164351497045545158470648E-2,2.204493973509718792195974428997E-2,2.205446431941095663648646233906E-2
2.00000000000000000000E+0,101,101,1,4.615120516841259450884198266913E+0,-6.151205168412594508841982669130E-1,2.543805900656828819187642417140E-2,2.543152797911924981691314749727E-2,2.544459131760362748035714660511E-2,1.168170756094770263396969299792E-2,1.167870837171268713879307395175E-2,1.168470733963334376998817763350E-2
2.00000000000000000000E+0,103,103,1,4.634728988229635770768602315053E+0,-6.347289882296357707686023150534E-1,1.801785498983175333802167296881E-2,1.801280172388064815946744952892E-2,1.802290935274445709146947904421E-2,8.228275402441193514838279511822E-3,8.225967710213071048130983057893E-3,8.230583595622517351530137486701E-3
2.00000000000000000000E+0,107,107,1,4.672828834461906173304398817023E+0,-6.728288344619061733043988170233E-1,8.365955984104699138975386646799E-3,8.363141649483073910078250891405E-3,8.368771068108769560465674811483E-3,3.779232054929488037876988419860E-3,3.777960709056338293587075414642E-3,3.780503739328224535701621685374E-3
2.00000000000000000000E+0,109,109,1,4.691347882229143700377316452209E+0,-6.913478822291437003773164522092E-1,5.453284303616250417133547940263E-3,5.451269573852447413201973654818E-3,5.455299629451626840722739305851E-3,2.450431292139635564251144962948E-3,2.449525974062755889958030224594E-3,2.451336878061057085343687915126E-3
2.00000000000000000000E+0,113,113,1,4.727387818712340568582131493616E+0,-7.273878187123405685821314936160E-1,2.084551831337709783979090620789E-3,2.083617242678681299179409762609E-3,2.085486763156745920968356630523E-3,9.270319625470201622757157062802E-4,9.266163367296484841652771053232E-4,9.274477409728761097909142100148E-4
2.00000000000000000000E+0,121,11,2,4.795790545596741088123887155930E+0,-7.957905455967410881238871559303E-1,1.734242008986017997968912612511E-4,1.733050874076931121510232414354E-4,1.735433837526182684886789012287E-4,3.780482468396292552441642171860E-5,3.777885907698324790693518341152E-5,3.783080541143971721225074812200E-5
2.00000000000000000000E+0,125,5,3,4.828313737302301123802277999679E+0,-8.283137373023011238022779996786E-1,3.311901968229221095242393288760E-5,3.308991780743488660620728901697E-5,3.314814358631862278180264616970E-5,4.767565783839169656964946779562E-6,4.763376496108242887000942550443E-6,4.771758242724128019427866849053E-6
2.00000000000000000000E+0,127,127,1,4.844187086458591273047440807716E+0,-8.441870864585912730474408077163E-1,1.245435856121146000684270998881E-5,1.244183666459413741026351887955E-5,1.246689139103476320640430269204E-5,5.353532111943460584405235131064E-6,5.348149548456646057111388548284E-6,5.358919375091764378867441867244E-6
2.00000000000000000000E+0,128,2,7,4.852030263919617165920624850207E+0,-8.520302639196171659206248502072E-1,7.289367221296697073709131660060E-6,7.281500096196031546193018091680E-6,7.297241748667008571867791257810E-6,4.465913487130489291510988836370E-7,4.461093603726981043111089043598E-7,4.470737905618435422887232139231E-7
2.00000000000000000000E+0,131,131,1,4.875197323201151544149424011170E+0,-8.751973232011515441494240111695E-1,1.159624303890637778822781060899E-6,1.158048652932954989525029736709E-6,1.161201842035969051972903047494E-6,4.939396156889453906047756385507E-7,4.932684703655104019175615415847E-7,4.946115648561241655974056065895E-7
2.00000000000000000000E+0,137,137,1,4.919980925828124915315190127980E+0,-9.199809258281249153151901279799E-1,5.709278209606236123741571911785E-9,5.695380666193226678893496486276E-9,5.723206256577565046704459486061E-9,2.399851350805100285013933332599E-9,2.394009624914695042251230942534E-9,2.405705898632526251544140960916E-9
2.00000000000000000000E+0,139,139,1,4.934473933130691757188784918876E+0,-9.344739331306917571887849188755E-1,4.131227500376352015409110776384E-10,4.118254048824398181652906470673E-10,4.144237980846600656500391718209E-10,1.729069979534853911997886294082E-10,1.723640115019430906704009506988E-10,1.734515342008448518252660157130E-10
2.25000000000000000000E+0,37,37,1,3.610917912644224444368095671031E+0,8.890820873557755556319043289686E-1,3.042912494240613075678519725395E-7,3.038074193466669097338303039684E-7,3.047757621156083902471940669892E-7,1.806367941758799963851550265688E-7,1.803495775231769984712686519264E-7,1.809244160496744106891982347822E-7
2.25000000000000000000E+0,41,41,1,3.713572066704307803866763373037E+0,7.864279332956921961332366269626E-1,2.608254673582691290978428720337E-4,2.606575540151688469798306220415E-4,2.609934719517769702828381054323E-4,1.512689952514641296244668025036E-4,1.511716118059081611167775309996E-4,1.513664316188363898917982993425E-4
2.25000000000000000000E+0,43,43,1,3.761200115693562423472842513346E+0,7.387998843064375765271574866542E-1,1.474201319360556414027293690021E-3,1.473496079819633042569498414267E-3,1.474906837019286146151681801200E-3,8.455689142011031969463233770071E-4,8.451644045693190382015816770784E-4,8.459735833550424751742996452344E-4
2.25000000000000000000E+0,47,47,1,3.850147601710058586820950669772E+0,6.498523982899414131790493302278E-1,1.350930671139463243947463279483E-2,1.350524112824721772619286077367E-2,1.351337324977476044324834220725E-2,7.586850252432347009290326022386E-3,7.584567013833416440283502686629E-3,7.589134027491638334399894586702E-3
2.25000000000000000000E+0,49,7,2,3.891820298110626610210705486886E+0,6.081797018893733897892945131136E-1,2.853909817233331771294693848792E-2,2.853199117450904125065323785344E-2,2.854620651955559113920454238612E-2,7.933502968347049399014686279186E-3,7.931527314176253170714948398402E-3,7.935478997633168114041311266418E-3
2.25000000000000000000E+0,53,53,1,3.970291913552121834144469139029E+0,5.297080864478781658555308609709E-1,8.492966116763850399594544563540E-2,8.491439054071046132411105073466E-2,8.494493376379098436249041867317E-2,4.631737049067006759406475634243E-2,4.630904247810853317575295336554E-2,4.632569957717086664636318427815E-2
2.25000000000000000000E+0,59,59,1,4.077537443905719450616050373720E+0,4.224625560942805493839496262803E-1,2.373152728143986153084224644430E-1,2.372875099902455081781126786909E-1,2.373430376238365874922358025706E-1,1.259788503791796547654128553279E-1,1.259641124795552039916160145145E-1,1.259935893326928924198939995790E-1
2.25000000000000000000E+0,61,61,1,4.110873864173311248751389103426E+0,3.891261358266887512486108965744E-1,3.014474967171096468821672445791E-1,3.014166506492593777732759545196E-1,3.014783446181843563315978004360E-1,1.586649194452265502856590576278E-1,1.586486838190430034947781099889E-1,1.586811560363157981333801056626E-1
2.25000000000000000000E+0,64,2,6,4.158883083359671856503392728749E+0,3.411169166403281434966072712509E-1,4.040809987728512108694792072998E-1,4.040468393418532759370439371683E-1,4.041151597830326498596018760805E-1,3.501095062715606715765665313110E-2,3.500799093799534833298157146983E-2,3.501391045314261016037685648004E-2
2.25000000000000000000E+0,67,67,1,4.204692619390966059670071996364E+0,2.953073806090339403299280036363E-1,5.096655612063001221876785645741E-1,5.096296218324950839510433793492E-1,5.097015018767680240085854848809E-1,2.618075339313278353954590993442E-1,2.617890724154964280425427160239E-1,2.618259961132354552588777069178E-1
2.25000000000000000000E+0,71,71,1,4.262679877041315421329454532513E+0,2.373201229586845786705454674870E-1,6.470672965167308956240452225156E-1,6.470313968290025153209305361040E-1,6.471031970097554366646907006514E-1,3.273429523806857551991095547031E-1,3.273247911943086766761481904005E-1,3.273611139744517161701558575598E-1
2.25000000000000000000E+0,73,73,1,4.290459441148391129092108857439E+0,2.095405588516088709078911425615E-1,7.115319690522081912493273184572E-1,7.114971790393778000253732695562E-1,7.115667595641963332096768445457E-1,3.573031034744117632155373352544E-1,3.572856333113061314814622484535E-1,3.573205738881745983061837252808E-1
2.25000000000000000000E+0,79,79,1,4.369447852467021494172945541481E+0,1.305521475329785058270544585186E-1,8.746061086981606243879471710834E-1,8.745790814389890402091825968509E-1,8.746331353884447218146082172671E-1,4.299574923744634959050129473319E-1,4.299442057389556944349362296796E-1,4.299707787303054743096353930154E-1
2.25000000000000000000E+0,81,3,4,4.394449154672438765580980947690E+0,1.055508453275612344190190523099E-1,9.157390819469774923880525455696E-1,9.157160182348045668080749118892E-1,9.157621447279400378933258798912E-1,1.117824676267336214483445902421E-1,1.117796522847763458580451194425E-1,1.117852828550198784958250409420E-1
2.25000000000000000000E+0,83,83,1,4.418840607796597923475472223291E+0,8.115939220340207652452777670863E-2,9.490624482708011044536904902169E-1,9.490439217963113130385717563061E-1,9.490809734807801640165404363791E-1,4.603244894243303630549812236840E-1,4.603155035141556590189327248046E-1,4.603334747211784539982394081705E-1
2.25000000000000000000E+0,89,89,1,4.488636369732139838317815540670E+0,1.136363026786016168218445933015E-2,9.989676539454375528912034984713E-1,9.989648815817602601433994839450E-1,9.989704244599034874812600660850E-1,4.753033190249735787557205842402E-1,4.753019999495739327369614642017E-1,4.753046372205286245617655226107E-1
2.25000000000000000000E+0,97,97,1,4.574710978503382822116721621704E+0,-7.471097850338282211672162170396E-2,9.566175063262535113871023325494E-1,9.566002815885511362779695114328E-1,9.566347297181269265920797194573E-1,4.443407242229813426013082830369E-1,4.443327234783006217191162203147E-1,4.443487243425359176944387095480E-1
2.25000000000000000000E+0,101,101,1,4.615120516841259450884198266913E+0,-1.151205168412594508841982669130E-1,9.007675066627308258264381745080E-1,9.007428409335189250450940326978E-1,9.007921715983603247761386606538E-1,4.136519453202403378719532875380E-1,4.136406182832460235363901076727E-1,4.136632719928044281358580545286E-1
2.25000000000000000000E+0,103,103,1,4.634728988229635770768602315053E+0,-1.347289882296357707686023150534E-1,8.671267295492336432707597056835E-1,8.670991108858828072188731035689E-1,8.671543477045388111923789549774E-1,3.959937264216966065798319986089E-1,3.959811137123354624538030028732E-1,3.960063388990467995270317039111E-1
2.25000000000000000000E+0,107,107,1,4.672828834461906173304398817023E+0,-1.728288344619061733043988170233E-1,7.922584986641097888040671944352E-1,7.922264296501260480745753819096E-1,7.922905677092693613681353663673E-1,3.578943900291316015317445450982E-1,3.578799031915427345084653120218E-1,3.579088768808038205631124273428E-1
2.25000000000000000000E+0,109,109,1,4.691347882229143700377316452209E+0,-1.913478822291437003773164522092E-1,7.523533002295922029957992480998E-1,7.523196725204811598489479816213E-1,7.523869282139769487695837999607E-1,3.380696781945834332206971391249E-1,3.380545675958871529726447631588E-1,3.380847889169738502979753358285E-1
2.25000000000000000000E+0,113,113,1,4.727387818712340568582131493616E+0,-2.273878187123405685821314936160E-1,6.703400520625686037087277704906E-1,6.703044603973676882110819210096E-1,6.703756444288838739219717023243E-1,2.981104353920762897915727763184E-1,2.980946072362369851399229670847E-1,2.981262638597118311454760641489E-1
2.25000000000000000000E+0,121,11,2,4.795790545596741088123887155930E+0,-2.957905455967410881238871559303E-1,5.085277212048412197889168442077E-1,5.084917929165902638802425834450E-1,5.085636507931051639831622685537E-1,1.108542017058196779901314532136E-1,1.108463696810417957710470346976E-1,1.108620340139880146807117404314E-1
2.25000000000000000000E+0,125,5,3,4.828313737302301123802277999679E+0,-3.283137373023011238022779996786E-1,4.330196060275333875740475207063E-1,4.329848061139795927720055331059E-1,4.330544074470498332050502814957E-1,6.233425618368129137818412659134E-2,6.232924664901718594143424340250E-2,6.233926593513248999301827062074E-2
2.25000000000000000000E+0,127,127,1,4.844187086458591273047440807716E+0,-3.441870864585912730474408077163E-1,3.972247422618682917600907948819E-1,3.971907521456183901490301157993E-1,3.972587339744193640875876359539E-1,1.707478874087050791812465537910E-1,1.707332766860461645655609775559E-1,1.707624988175373953223262624395E-1
2.25000000000000000000E+0,128,2,7,4.852030263919617165920624850207E+0,-3.520302639196171659206248502072E-1,3.798697085559744082502906279582E-1,3.798361780904324450587111261711E-1,3.799032406609175069274730815708E-1,2.327314845431359813425211782007E-2,2.327109417231973557598845392870E-2,2.327520283674723028447486614369E-2
2.25000000000000000000E+0,131,131,1,4.875197323201151544149424011170E+0,-3.751973232011515441494240111695E-1,3.301182977719596831033330149559E-1,3.300863471552695518357823257863E-1,3.301502501510462592384283411018E-1,1.406132180795931102940471800823E-1,1.405996087793430212048544506624E-1,1.406268281305323835860708875006E-1
2.25000000000000000000E+0,137,137,1,4.919980925828124915315190127980E+0,-4.199809258281249153151901279799E-1,2.418509644146698656261327982805E-1,2.418229521001099463355921002985E-1,2.418789787044758488911525198887E-1,1.016601998248202081489678054081E-1,1.016484250630258558356344197736E-1,1.016719754168941090794538158252E-1
